Instance,Pred_class,class,Matches,variance,skewness,curtosis,entropy,Mixnew,Stress,x,y
1681,,,,,,,,,,-0.466562588,-0.535903143
1682,,,,,,,,,,-0.466562588,-0.483169966
1683,,,,,,,,,,-0.466562588,-0.456803377
1684,,,,,,,,,,-0.466562588,-0.430436789
1685,,,,,,,,,,-0.466562588,-0.4040702
1686,,,,,,,,,,-0.466562588,-0.377703612
1687,,,,,,,,,,-0.466562588,-0.351337024
1688,,,,,,,,,,-0.466562588,-0.324970435
1689,,,,,,,,,,-0.466562588,-0.298603847
1690,,,,,,,,,,-0.466562588,-0.272237258
1691,,,,,,,,,,-0.466562588,-0.193137493
1692,,,,,,,,,,-0.466562588,-0.166770904
1693,,,,,,,,,,-0.466562588,-0.140404316
1694,,,,,,,,,,-0.466562588,-0.061304551
1695,,,,,,,,,,-0.466562588,0.044161803
1696,,,,,,,,,,-0.466562588,0.070528392
1697,,,,,,,,,,-0.466562588,0.09689498
1698,,,,,,,,,,-0.466562588,0.123261568
1699,,,,,,,,,,-0.466562588,0.149628157
1700,,,,,,,,,,-0.466562588,0.175994745
1701,,,,,,,,,,-0.466562588,0.202361334
1702,,,,,,,,,,-0.466562588,0.228727922
1703,,,,,,,,,,-0.466562588,0.281461099
1704,,,,,,,,,,-0.466562588,0.307827688
1705,,,,,,,,,,-0.466562588,0.334194276
1706,,,,,,,,,,-0.466562588,0.360560865
1707,,,,,,,,,,-0.466562588,0.386927453
1708,,,,,,,,,,-0.466562588,0.413294041
1709,,,,,,,,,,-0.466562588,0.43966063
1710,,,,,,,,,,-0.466562588,0.466027218
1711,,,,,,,,,,-0.466562588,0.492393807
1712,,,,,,,,,,-0.466562588,0.518760395
1713,,,,,,,,,,-0.466562588,0.545126984
1714,,,,,,,,,,-0.466562588,0.571493572
1715,,,,,,,,,,-0.466562588,0.597860161
1716,,,,,,,,,,-0.466562588,0.624226749
1717,,,,,,,,,,-0.466562588,0.650593337
1718,,,,,,,,,,-0.440196,-0.720469262
1719,,,,,,,,,,-0.440196,-0.694102673
1720,,,,,,,,,,-0.440196,-0.667736085
1721,,,,,,,,,,-0.440196,-0.641369497
1722,,,,,,,,,,-0.440196,-0.562269731
1723,,,,,,,,,,-0.440196,-0.535903143
1724,,,,,,,,,,-0.440196,-0.456803377
1725,,,,,,,,,,-0.440196,-0.430436789
1726,,,,,,,,,,-0.440196,-0.4040702
1727,,,,,,,,,,-0.440196,-0.377703612
1728,,,,,,,,,,-0.440196,-0.351337024
1729,,,,,,,,,,-0.440196,-0.324970435
1730,,,,,,,,,,-0.440196,-0.298603847
1731,,,,,,,,,,-0.440196,-0.272237258
1732,,,,,,,,,,-0.440196,-0.24587067
1733,,,,,,,,,,-0.440196,-0.219504081
1734,,,,,,,,,,-0.440196,-0.193137493
1735,,,,,,,,,,-0.440196,-0.166770904
1736,,,,,,,,,,-0.440196,-0.140404316
1737,,,,,,,,,,-0.440196,-0.087671139
1738,,,,,,,,,,-0.440196,-0.061304551
1739,,,,,,,,,,-0.440196,-0.034937962
1740,,,,,,,,,,-0.440196,0.017795215
1741,,,,,,,,,,-0.440196,0.044161803
1742,,,,,,,,,,-0.440196,0.070528392
1743,,,,,,,,,,-0.440196,0.202361334
1744,,,,,,,,,,-0.440196,0.228727922
1745,,,,,,,,,,-0.440196,0.255094511
1746,,,,,,,,,,-0.440196,0.334194276
1747,,,,,,,,,,-0.440196,0.413294041
1748,,,,,,,,,,-0.440196,0.43966063
1749,,,,,,,,,,-0.440196,0.466027218
1750,,,,,,,,,,-0.440196,0.492393807
1751,,,,,,,,,,-0.440196,0.518760395
1752,,,,,,,,,,-0.440196,0.545126984
1753,,,,,,,,,,-0.440196,0.571493572
1754,,,,,,,,,,-0.440196,0.597860161
1755,,,,,,,,,,-0.440196,0.624226749
1756,,,,,,,,,,-0.440196,0.650593337
1757,,,,,,,,,,-0.413829411,-0.720469262
1758,,,,,,,,,,-0.413829411,-0.694102673
1759,,,,,,,,,,-0.413829411,-0.667736085
1760,,,,,,,,,,-0.413829411,-0.641369497
1761,,,,,,,,,,-0.413829411,-0.615002908
1762,,,,,,,,,,-0.413829411,-0.535903143
1763,,,,,,,,,,-0.413829411,-0.430436789
1764,,,,,,,,,,-0.413829411,-0.4040702
1765,,,,,,,,,,-0.413829411,-0.377703612
1766,,,,,,,,,,-0.413829411,-0.351337024
1767,,,,,,,,,,-0.413829411,-0.324970435
1768,,,,,,,,,,-0.413829411,-0.298603847
1769,,,,,,,,,,-0.413829411,-0.272237258
1770,,,,,,,,,,-0.413829411,-0.24587067
1771,,,,,,,,,,-0.413829411,-0.219504081
1772,,,,,,,,,,-0.413829411,-0.193137493
1773,,,,,,,,,,-0.413829411,-0.166770904
1774,,,,,,,,,,-0.413829411,-0.140404316
1775,,,,,,,,,,-0.413829411,-0.114037728
1776,,,,,,,,,,-0.413829411,-0.087671139
1777,,,,,,,,,,-0.413829411,-0.061304551
1778,,,,,,,,,,-0.413829411,-0.034937962
1779,,,,,,,,,,-0.413829411,-0.008571374
1780,,,,,,,,,,-0.413829411,0.017795215
1781,,,,,,,,,,-0.413829411,0.044161803
1782,,,,,,,,,,-0.413829411,0.070528392
1783,,,,,,,,,,-0.413829411,0.09689498
1784,,,,,,,,,,-0.413829411,0.175994745
1785,,,,,,,,,,-0.413829411,0.413294041
1786,,,,,,,,,,-0.413829411,0.43966063
1787,,,,,,,,,,-0.413829411,0.466027218
1788,,,,,,,,,,-0.413829411,0.492393807
1789,,,,,,,,,,-0.413829411,0.518760395
1790,,,,,,,,,,-0.413829411,0.545126984
1791,,,,,,,,,,-0.413829411,0.571493572
1792,,,,,,,,,,-0.413829411,0.597860161
1793,,,,,,,,,,-0.413829411,0.624226749
1794,,,,,,,,,,-0.413829411,0.650593337
1795,,,,,,,,,,-0.387462823,-0.720469262
1796,,,,,,,,,,-0.387462823,-0.694102673
1797,,,,,,,,,,-0.387462823,-0.667736085
1798,,,,,,,,,,-0.387462823,-0.641369497
1799,,,,,,,,,,-0.387462823,-0.615002908
1800,,,,,,,,,,-0.387462823,-0.535903143
1801,,,,,,,,,,-0.387462823,-0.509536554
1802,,,,,,,,,,-0.387462823,-0.4040702
1803,,,,,,,,,,-0.387462823,-0.377703612
1804,,,,,,,,,,-0.387462823,-0.351337024
1805,,,,,,,,,,-0.387462823,-0.324970435
1806,,,,,,,,,,-0.387462823,-0.298603847
1807,,,,,,,,,,-0.387462823,-0.272237258
1808,,,,,,,,,,-0.387462823,-0.24587067
1809,,,,,,,,,,-0.387462823,-0.219504081
1810,,,,,,,,,,-0.387462823,-0.193137493
1811,,,,,,,,,,-0.387462823,-0.166770904
1812,,,,,,,,,,-0.387462823,-0.140404316
1813,,,,,,,,,,-0.387462823,-0.114037728
1814,,,,,,,,,,-0.387462823,-0.087671139
1815,,,,,,,,,,-0.387462823,-0.061304551
1816,,,,,,,,,,-0.387462823,-0.034937962
1817,,,,,,,,,,-0.387462823,-0.008571374
1818,,,,,,,,,,-0.387462823,0.017795215
1819,,,,,,,,,,-0.387462823,0.044161803
1820,,,,,,,,,,-0.387462823,0.070528392
1821,,,,,,,,,,-0.387462823,0.09689498
1822,,,,,,,,,,-0.387462823,0.123261568
1823,,,,,,,,,,-0.387462823,0.149628157
1824,,,,,,,,,,-0.387462823,0.175994745
1825,,,,,,,,,,-0.387462823,0.334194276
1826,,,,,,,,,,-0.387462823,0.360560865
1827,,,,,,,,,,-0.387462823,0.386927453
1828,,,,,,,,,,-0.387462823,0.413294041
1829,,,,,,,,,,-0.387462823,0.43966063
1830,,,,,,,,,,-0.387462823,0.466027218
1831,,,,,,,,,,-0.387462823,0.492393807
1832,,,,,,,,,,-0.387462823,0.518760395
1833,,,,,,,,,,-0.387462823,0.545126984
1834,,,,,,,,,,-0.387462823,0.571493572
1835,,,,,,,,,,-0.387462823,0.597860161
1836,,,,,,,,,,-0.387462823,0.624226749
1837,,,,,,,,,,-0.387462823,0.650593337
1838,,,,,,,,,,-0.361096234,-0.720469262
1839,,,,,,,,,,-0.361096234,-0.694102673
1840,,,,,,,,,,-0.361096234,-0.667736085
1841,,,,,,,,,,-0.361096234,-0.641369497
1842,,,,,,,,,,-0.361096234,-0.615002908
1843,,,,,,,,,,-0.361096234,-0.58863632
1844,,,,,,,,,,-0.361096234,-0.562269731
1845,,,,,,,,,,-0.361096234,-0.535903143
1846,,,,,,,,,,-0.361096234,-0.509536554
1847,,,,,,,,,,-0.361096234,-0.4040702
1848,,,,,,,,,,-0.361096234,-0.377703612
1849,,,,,,,,,,-0.361096234,-0.351337024
1850,,,,,,,,,,-0.361096234,-0.298603847
1851,,,,,,,,,,-0.361096234,-0.272237258
1852,,,,,,,,,,-0.361096234,-0.24587067
1853,,,,,,,,,,-0.361096234,-0.219504081
1854,,,,,,,,,,-0.361096234,-0.193137493
1855,,,,,,,,,,-0.361096234,-0.166770904
1856,,,,,,,,,,-0.361096234,-0.140404316
1857,,,,,,,,,,-0.361096234,-0.114037728
1858,,,,,,,,,,-0.361096234,-0.087671139
1859,,,,,,,,,,-0.361096234,-0.061304551
1860,,,,,,,,,,-0.361096234,-0.034937962
1861,,,,,,,,,,-0.361096234,-0.008571374
1862,,,,,,,,,,-0.361096234,0.017795215
1863,,,,,,,,,,-0.361096234,0.044161803
1864,,,,,,,,,,-0.361096234,0.070528392
1865,,,,,,,,,,-0.361096234,0.09689498
1866,,,,,,,,,,-0.361096234,0.123261568
1867,,,,,,,,,,-0.361096234,0.149628157
1868,,,,,,,,,,-0.361096234,0.228727922
1869,,,,,,,,,,-0.361096234,0.360560865
1870,,,,,,,,,,-0.361096234,0.386927453
1871,,,,,,,,,,-0.361096234,0.413294041
1872,,,,,,,,,,-0.361096234,0.43966063
1873,,,,,,,,,,-0.361096234,0.466027218
1874,,,,,,,,,,-0.361096234,0.492393807
1875,,,,,,,,,,-0.361096234,0.518760395
1876,,,,,,,,,,-0.361096234,0.545126984
1877,,,,,,,,,,-0.361096234,0.571493572
1878,,,,,,,,,,-0.361096234,0.597860161
1879,,,,,,,,,,-0.361096234,0.624226749
1880,,,,,,,,,,-0.361096234,0.650593337
1881,,,,,,,,,,-0.334729646,-0.720469262
1882,,,,,,,,,,-0.334729646,-0.694102673
1883,,,,,,,,,,-0.334729646,-0.667736085
1884,,,,,,,,,,-0.334729646,-0.615002908
1885,,,,,,,,,,-0.334729646,-0.58863632
1886,,,,,,,,,,-0.334729646,-0.562269731
1887,,,,,,,,,,-0.334729646,-0.535903143
1888,,,,,,,,,,-0.334729646,-0.509536554
1889,,,,,,,,,,-0.334729646,-0.483169966
1890,,,,,,,,,,-0.334729646,-0.456803377
1891,,,,,,,,,,-0.334729646,-0.430436789
1892,,,,,,,,,,-0.334729646,-0.4040702
1893,,,,,,,,,,-0.334729646,-0.377703612
1894,,,,,,,,,,-0.334729646,-0.351337024
1895,,,,,,,,,,-0.334729646,-0.272237258
1896,,,,,,,,,,-0.334729646,-0.24587067
1897,,,,,,,,,,-0.334729646,-0.219504081
1898,,,,,,,,,,-0.334729646,-0.193137493
1899,,,,,,,,,,-0.334729646,-0.166770904
1900,,,,,,,,,,-0.334729646,-0.140404316
1901,,,,,,,,,,-0.334729646,-0.114037728
1902,,,,,,,,,,-0.334729646,-0.087671139
1903,,,,,,,,,,-0.334729646,-0.061304551
1904,,,,,,,,,,-0.334729646,-0.034937962
1905,,,,,,,,,,-0.334729646,-0.008571374
1906,,,,,,,,,,-0.334729646,0.017795215
1907,,,,,,,,,,-0.334729646,0.044161803
1908,,,,,,,,,,-0.334729646,0.070528392
1909,,,,,,,,,,-0.334729646,0.09689498
1910,,,,,,,,,,-0.334729646,0.123261568
1911,,,,,,,,,,-0.334729646,0.360560865
1912,,,,,,,,,,-0.334729646,0.386927453
1913,,,,,,,,,,-0.334729646,0.413294041
1914,,,,,,,,,,-0.334729646,0.43966063
1915,,,,,,,,,,-0.334729646,0.466027218
1916,,,,,,,,,,-0.334729646,0.492393807
1917,,,,,,,,,,-0.334729646,0.518760395
1918,,,,,,,,,,-0.334729646,0.545126984
1919,,,,,,,,,,-0.334729646,0.571493572
1920,,,,,,,,,,-0.334729646,0.597860161
1921,,,,,,,,,,-0.334729646,0.624226749
1922,,,,,,,,,,-0.334729646,0.650593337
1923,,,,,,,,,,-0.308363057,-0.720469262
1924,,,,,,,,,,-0.308363057,-0.694102673
1925,,,,,,,,,,-0.308363057,-0.615002908
1926,,,,,,,,,,-0.308363057,-0.58863632
1927,,,,,,,,,,-0.308363057,-0.562269731
1928,,,,,,,,,,-0.308363057,-0.535903143
1929,,,,,,,,,,-0.308363057,-0.509536554
1930,,,,,,,,,,-0.308363057,-0.483169966
1931,,,,,,,,,,-0.308363057,-0.456803377
1932,,,,,,,,,,-0.308363057,-0.430436789
1933,,,,,,,,,,-0.308363057,-0.4040702
1934,,,,,,,,,,-0.308363057,-0.377703612
1935,,,,,,,,,,-0.308363057,-0.351337024
1936,,,,,,,,,,-0.308363057,-0.324970435
1937,,,,,,,,,,-0.308363057,-0.298603847
1938,,,,,,,,,,-0.308363057,-0.272237258
1939,,,,,,,,,,-0.308363057,-0.24587067
1940,,,,,,,,,,-0.308363057,-0.219504081
1941,,,,,,,,,,-0.308363057,-0.193137493
1942,,,,,,,,,,-0.308363057,-0.166770904
1943,,,,,,,,,,-0.308363057,-0.140404316
1944,,,,,,,,,,-0.308363057,-0.114037728
1945,,,,,,,,,,-0.308363057,-0.087671139
1946,,,,,,,,,,-0.308363057,-0.061304551
1947,,,,,,,,,,-0.308363057,-0.034937962
1948,,,,,,,,,,-0.308363057,-0.008571374
1949,,,,,,,,,,-0.308363057,0.017795215
1950,,,,,,,,,,-0.308363057,0.044161803
1951,,,,,,,,,,-0.308363057,0.070528392
1952,,,,,,,,,,-0.308363057,0.09689498
1953,,,,,,,,,,-0.308363057,0.123261568
1954,,,,,,,,,,-0.308363057,0.149628157
1955,,,,,,,,,,-0.308363057,0.175994745
1956,,,,,,,,,,-0.308363057,0.202361334
1957,,,,,,,,,,-0.308363057,0.228727922
1958,,,,,,,,,,-0.308363057,0.281461099
1959,,,,,,,,,,-0.308363057,0.307827688
1960,,,,,,,,,,-0.308363057,0.334194276
1961,,,,,,,,,,-0.308363057,0.360560865
1962,,,,,,,,,,-0.308363057,0.386927453
1963,,,,,,,,,,-0.308363057,0.413294041
1964,,,,,,,,,,-0.308363057,0.43966063
1965,,,,,,,,,,-0.308363057,0.492393807
1966,,,,,,,,,,-0.308363057,0.518760395
1967,,,,,,,,,,-0.308363057,0.545126984
1968,,,,,,,,,,-0.308363057,0.571493572
1969,,,,,,,,,,-0.308363057,0.597860161
1970,,,,,,,,,,-0.308363057,0.624226749
1971,,,,,,,,,,-0.308363057,0.650593337
1972,,,,,,,,,,-0.281996469,-0.720469262
1973,,,,,,,,,,-0.281996469,-0.694102673
1974,,,,,,,,,,-0.281996469,-0.667736085
1975,,,,,,,,,,-0.281996469,-0.641369497
1976,,,,,,,,,,-0.281996469,-0.615002908
1977,,,,,,,,,,-0.281996469,-0.58863632
1978,,,,,,,,,,-0.281996469,-0.562269731
1979,,,,,,,,,,-0.281996469,-0.535903143
1980,,,,,,,,,,-0.281996469,-0.509536554
1981,,,,,,,,,,-0.281996469,-0.483169966
1982,,,,,,,,,,-0.281996469,-0.456803377
1983,,,,,,,,,,-0.281996469,-0.430436789
1984,,,,,,,,,,-0.281996469,-0.4040702
1985,,,,,,,,,,-0.281996469,-0.377703612
1986,,,,,,,,,,-0.281996469,-0.351337024
1987,,,,,,,,,,-0.281996469,-0.324970435
1988,,,,,,,,,,-0.281996469,-0.298603847
1989,,,,,,,,,,-0.281996469,-0.272237258
1990,,,,,,,,,,-0.281996469,-0.24587067
1991,,,,,,,,,,-0.281996469,-0.219504081
1992,,,,,,,,,,-0.281996469,-0.193137493
1993,,,,,,,,,,-0.281996469,-0.166770904
1994,,,,,,,,,,-0.281996469,-0.140404316
1995,,,,,,,,,,-0.281996469,-0.114037728
1996,,,,,,,,,,-0.281996469,-0.087671139
1997,,,,,,,,,,-0.281996469,-0.061304551
1998,,,,,,,,,,-0.281996469,-0.034937962
1999,,,,,,,,,,-0.281996469,-0.008571374
2000,,,,,,,,,,-0.281996469,0.017795215
2001,,,,,,,,,,-0.281996469,0.044161803
2002,,,,,,,,,,-0.281996469,0.070528392
2003,,,,,,,,,,-0.281996469,0.09689498
2004,,,,,,,,,,-0.281996469,0.123261568
2005,,,,,,,,,,-0.281996469,0.149628157
2006,,,,,,,,,,-0.281996469,0.175994745
2007,,,,,,,,,,-0.281996469,0.202361334
2008,,,,,,,,,,-0.281996469,0.228727922
2009,,,,,,,,,,-0.281996469,0.255094511
2010,,,,,,,,,,-0.281996469,0.281461099
2011,,,,,,,,,,-0.281996469,0.307827688
2012,,,,,,,,,,-0.281996469,0.334194276
2013,,,,,,,,,,-0.281996469,0.360560865
2014,,,,,,,,,,-0.281996469,0.386927453
2015,,,,,,,,,,-0.281996469,0.413294041
2016,,,,,,,,,,-0.281996469,0.43966063
2017,,,,,,,,,,-0.281996469,0.518760395
2018,,,,,,,,,,-0.281996469,0.545126984
2019,,,,,,,,,,-0.281996469,0.571493572
2020,,,,,,,,,,-0.281996469,0.597860161
2021,,,,,,,,,,-0.281996469,0.624226749
2022,,,,,,,,,,-0.281996469,0.650593337
2023,,,,,,,,,,-0.255629881,-0.720469262
2024,,,,,,,,,,-0.255629881,-0.694102673
2025,,,,,,,,,,-0.255629881,-0.667736085
2026,,,,,,,,,,-0.255629881,-0.641369497
2027,,,,,,,,,,-0.255629881,-0.615002908
2028,,,,,,,,,,-0.255629881,-0.58863632
2029,,,,,,,,,,-0.255629881,-0.562269731
2030,,,,,,,,,,-0.255629881,-0.535903143
2031,,,,,,,,,,-0.255629881,-0.509536554
2032,,,,,,,,,,-0.255629881,-0.483169966
2033,,,,,,,,,,-0.255629881,-0.456803377
2034,,,,,,,,,,-0.255629881,-0.430436789
2035,,,,,,,,,,-0.255629881,-0.4040702
2036,,,,,,,,,,-0.255629881,-0.377703612
2037,,,,,,,,,,-0.255629881,-0.351337024
2038,,,,,,,,,,-0.255629881,-0.324970435
2039,,,,,,,,,,-0.255629881,-0.298603847
2040,,,,,,,,,,-0.255629881,-0.272237258
2041,,,,,,,,,,-0.255629881,-0.24587067
2042,,,,,,,,,,-0.255629881,-0.219504081
2043,,,,,,,,,,-0.255629881,-0.193137493
2044,,,,,,,,,,-0.255629881,-0.166770904
2045,,,,,,,,,,-0.255629881,-0.140404316
2046,,,,,,,,,,-0.255629881,-0.114037728
2047,,,,,,,,,,-0.255629881,-0.087671139
2048,,,,,,,,,,-0.255629881,-0.061304551
2049,,,,,,,,,,-0.255629881,-0.034937962
2050,,,,,,,,,,-0.255629881,-0.008571374
2051,,,,,,,,,,-0.255629881,0.017795215
2052,,,,,,,,,,-0.255629881,0.044161803
2053,,,,,,,,,,-0.255629881,0.070528392
2054,,,,,,,,,,-0.255629881,0.09689498
2055,,,,,,,,,,-0.255629881,0.123261568
2056,,,,,,,,,,-0.255629881,0.149628157
2057,,,,,,,,,,-0.255629881,0.175994745
2058,,,,,,,,,,-0.255629881,0.202361334
2059,,,,,,,,,,-0.255629881,0.228727922
2060,,,,,,,,,,-0.255629881,0.255094511
2061,,,,,,,,,,-0.255629881,0.281461099
2062,,,,,,,,,,-0.255629881,0.307827688
2063,,,,,,,,,,-0.255629881,0.334194276
2064,,,,,,,,,,-0.255629881,0.360560865
2065,,,,,,,,,,-0.255629881,0.386927453
2066,,,,,,,,,,-0.255629881,0.413294041
2067,,,,,,,,,,-0.255629881,0.43966063
2068,,,,,,,,,,-0.255629881,0.466027218
2069,,,,,,,,,,-0.255629881,0.492393807
2070,,,,,,,,,,-0.255629881,0.571493572
2071,,,,,,,,,,-0.255629881,0.597860161
2072,,,,,,,,,,-0.255629881,0.624226749
2073,,,,,,,,,,-0.255629881,0.650593337
2074,,,,,,,,,,-0.229263292,-0.720469262
2075,,,,,,,,,,-0.229263292,-0.641369497
2076,,,,,,,,,,-0.229263292,-0.615002908
2077,,,,,,,,,,-0.229263292,-0.58863632
2078,,,,,,,,,,-0.229263292,-0.562269731
2079,,,,,,,,,,-0.229263292,-0.535903143
2080,,,,,,,,,,-0.229263292,-0.509536554
2081,,,,,,,,,,-0.229263292,-0.483169966
2082,,,,,,,,,,-0.229263292,-0.456803377
2083,,,,,,,,,,-0.229263292,-0.430436789
2084,,,,,,,,,,-0.229263292,-0.4040702
2085,,,,,,,,,,-0.229263292,-0.377703612
2086,,,,,,,,,,-0.229263292,-0.351337024
2087,,,,,,,,,,-0.229263292,-0.324970435
2088,,,,,,,,,,-0.229263292,-0.298603847
2089,,,,,,,,,,-0.229263292,-0.272237258
2090,,,,,,,,,,-0.229263292,-0.24587067
2091,,,,,,,,,,-0.229263292,-0.219504081
2092,,,,,,,,,,-0.229263292,-0.193137493
2093,,,,,,,,,,-0.229263292,-0.166770904
2094,,,,,,,,,,-0.229263292,-0.140404316
2095,,,,,,,,,,-0.229263292,-0.114037728
2096,,,,,,,,,,-0.229263292,-0.087671139
2097,,,,,,,,,,-0.229263292,-0.061304551
2098,,,,,,,,,,-0.229263292,-0.034937962
2099,,,,,,,,,,-0.229263292,-0.008571374
2100,,,,,,,,,,-0.229263292,0.017795215
2101,,,,,,,,,,-0.229263292,0.044161803
2102,,,,,,,,,,-0.229263292,0.070528392
2103,,,,,,,,,,-0.229263292,0.09689498
2104,,,,,,,,,,-0.229263292,0.123261568
2105,,,,,,,,,,-0.229263292,0.149628157
2106,,,,,,,,,,-0.229263292,0.175994745
2107,,,,,,,,,,-0.229263292,0.202361334
2108,,,,,,,,,,-0.229263292,0.228727922
2109,,,,,,,,,,-0.229263292,0.255094511
2110,,,,,,,,,,-0.229263292,0.281461099
2111,,,,,,,,,,-0.229263292,0.307827688
2112,,,,,,,,,,-0.229263292,0.334194276
2113,,,,,,,,,,-0.229263292,0.360560865
2114,,,,,,,,,,-0.229263292,0.386927453
2115,,,,,,,,,,-0.229263292,0.413294041
2116,,,,,,,,,,-0.229263292,0.43966063
2117,,,,,,,,,,-0.229263292,0.466027218
2118,,,,,,,,,,-0.229263292,0.492393807
2119,,,,,,,,,,-0.229263292,0.597860161
2120,,,,,,,,,,-0.229263292,0.624226749
2121,,,,,,,,,,-0.229263292,0.650593337
2122,,,,,,,,,,-0.202896704,-0.720469262
2123,,,,,,,,,,-0.202896704,-0.58863632
2124,,,,,,,,,,-0.202896704,-0.562269731
2125,,,,,,,,,,-0.202896704,-0.535903143
2126,,,,,,,,,,-0.202896704,-0.509536554
2127,,,,,,,,,,-0.202896704,-0.483169966
2128,,,,,,,,,,-0.202896704,-0.456803377
2129,,,,,,,,,,-0.202896704,-0.430436789
2130,,,,,,,,,,-0.202896704,-0.4040702
2131,,,,,,,,,,-0.202896704,-0.377703612
2132,,,,,,,,,,-0.202896704,-0.351337024
2133,,,,,,,,,,-0.202896704,-0.324970435
2134,,,,,,,,,,-0.202896704,-0.298603847
2135,,,,,,,,,,-0.202896704,-0.272237258
2136,,,,,,,,,,-0.202896704,-0.24587067
2137,,,,,,,,,,-0.202896704,-0.219504081
2138,,,,,,,,,,-0.202896704,-0.193137493
2139,,,,,,,,,,-0.202896704,-0.166770904
2140,,,,,,,,,,-0.202896704,-0.140404316
2141,,,,,,,,,,-0.202896704,-0.114037728
2142,,,,,,,,,,-0.202896704,-0.087671139
2143,,,,,,,,,,-0.202896704,-0.061304551
2144,,,,,,,,,,-0.202896704,-0.034937962
2145,,,,,,,,,,-0.202896704,-0.008571374
2146,,,,,,,,,,-0.202896704,0.017795215
2147,,,,,,,,,,-0.202896704,0.044161803
2148,,,,,,,,,,-0.202896704,0.070528392
2149,,,,,,,,,,-0.202896704,0.09689498
2150,,,,,,,,,,-0.202896704,0.123261568
2151,,,,,,,,,,-0.202896704,0.149628157
2152,,,,,,,,,,-0.202896704,0.175994745
2153,,,,,,,,,,-0.202896704,0.202361334
2154,,,,,,,,,,-0.202896704,0.228727922
2155,,,,,,,,,,-0.202896704,0.255094511
2156,,,,,,,,,,-0.202896704,0.281461099
2157,,,,,,,,,,-0.202896704,0.307827688
2158,,,,,,,,,,-0.202896704,0.334194276
2159,,,,,,,,,,-0.202896704,0.360560865
2160,,,,,,,,,,-0.202896704,0.386927453
2161,,,,,,,,,,-0.202896704,0.413294041
2162,,,,,,,,,,-0.202896704,0.43966063
2163,,,,,,,,,,-0.202896704,0.466027218
2164,,,,,,,,,,-0.202896704,0.492393807
2165,,,,,,,,,,-0.202896704,0.518760395
2166,,,,,,,,,,-0.176530115,-0.720469262
2167,,,,,,,,,,-0.176530115,-0.694102673
2168,,,,,,,,,,-0.176530115,-0.667736085
2169,,,,,,,,,,-0.176530115,-0.58863632
2170,,,,,,,,,,-0.176530115,-0.562269731
2171,,,,,,,,,,-0.176530115,-0.535903143
2172,,,,,,,,,,-0.176530115,-0.509536554
2173,,,,,,,,,,-0.176530115,-0.483169966
2174,,,,,,,,,,-0.176530115,-0.456803377
2175,,,,,,,,,,-0.176530115,-0.430436789
2176,,,,,,,,,,-0.176530115,-0.4040702
2177,,,,,,,,,,-0.176530115,-0.377703612
2178,,,,,,,,,,-0.176530115,-0.351337024
2179,,,,,,,,,,-0.176530115,-0.324970435
2180,,,,,,,,,,-0.176530115,-0.298603847
2181,,,,,,,,,,-0.176530115,-0.272237258
2182,,,,,,,,,,-0.176530115,-0.24587067
2183,,,,,,,,,,-0.176530115,-0.219504081
2184,,,,,,,,,,-0.176530115,-0.193137493
2185,,,,,,,,,,-0.176530115,-0.166770904
2186,,,,,,,,,,-0.176530115,-0.140404316
2187,,,,,,,,,,-0.176530115,-0.114037728
2188,,,,,,,,,,-0.176530115,-0.087671139
2189,,,,,,,,,,-0.176530115,-0.061304551
2190,,,,,,,,,,-0.176530115,-0.034937962
2191,,,,,,,,,,-0.176530115,-0.008571374
2192,,,,,,,,,,-0.176530115,0.017795215
2193,,,,,,,,,,-0.176530115,0.044161803
2194,,,,,,,,,,-0.176530115,0.070528392
2195,,,,,,,,,,-0.176530115,0.09689498
2196,,,,,,,,,,-0.176530115,0.123261568
2197,,,,,,,,,,-0.176530115,0.149628157
2198,,,,,,,,,,-0.176530115,0.175994745
2199,,,,,,,,,,-0.176530115,0.202361334
2200,,,,,,,,,,-0.176530115,0.228727922
2201,,,,,,,,,,-0.176530115,0.255094511
2202,,,,,,,,,,-0.176530115,0.281461099
2203,,,,,,,,,,-0.176530115,0.307827688
2204,,,,,,,,,,-0.176530115,0.334194276
2205,,,,,,,,,,-0.176530115,0.360560865
2206,,,,,,,,,,-0.176530115,0.386927453
2207,,,,,,,,,,-0.176530115,0.413294041
2208,,,,,,,,,,-0.176530115,0.43966063
2209,,,,,,,,,,-0.176530115,0.466027218
2210,,,,,,,,,,-0.176530115,0.492393807
2211,,,,,,,,,,-0.176530115,0.518760395
2212,,,,,,,,,,-0.150163527,-0.720469262
2213,,,,,,,,,,-0.150163527,-0.667736085
2214,,,,,,,,,,-0.150163527,-0.58863632
2215,,,,,,,,,,-0.150163527,-0.562269731
2216,,,,,,,,,,-0.150163527,-0.535903143
2217,,,,,,,,,,-0.150163527,-0.509536554
2218,,,,,,,,,,-0.150163527,-0.483169966
2219,,,,,,,,,,-0.150163527,-0.456803377
2220,,,,,,,,,,-0.150163527,-0.430436789
2221,,,,,,,,,,-0.150163527,-0.4040702
2222,,,,,,,,,,-0.150163527,-0.377703612
2223,,,,,,,,,,-0.150163527,-0.351337024
2224,,,,,,,,,,-0.150163527,-0.324970435
2225,,,,,,,,,,-0.150163527,-0.298603847
2226,,,,,,,,,,-0.150163527,-0.272237258
2227,,,,,,,,,,-0.150163527,-0.24587067
